"","id","name","display","notes","status","biomass_constant_a","biomass_constant_b","biomass_constant_c","climate_score","vulnerability","max_length","trophic_level","max_length_type","genus","group_size","trophic_group","functional_group","created_on","updated_on","species","calcium.mg","iron.mg","selenium.mug","zinc.mg","vitamin_a.mug"
"661","32aebffd-75ef-4e96-8568-8c2ee9a73689","dasypogon","Eucrossorhinus dasypogon","All LWR for bodyshape","Open",0.00389,3.12,1,NA,86.05,366,3.98,"total length","02587958-0def-4600-8127-1914180a7c7e",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:30.141152Z","2020-02-17T19:10:35.152619Z","Eucrossorhinus dasypogon",1.506648319,0.102313559,15.17602465,0.244265087,15.90546377
"662","33190036-1b18-4408-9e53-e8a8143ca23c","marginalis","Chelmon marginalis","subfamily bodyshape","Open",0.02188,3.02,1,NA,13.79,18,3.5,"total length","055edd8e-0f81-44f8-a7a7-914c9af29776","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:06.827032Z","2020-02-17T19:10:23.359284Z","Chelmon marginalis",89.41454298,0.785549392,30.96691696,1.353370747,49.61321022
"663","3319f2c3-55b2-4e62-b920-2727b0d95f58","isostigmus","Cheilodipterus isostigmus","subfamily bodyshape","Open",0.00646,3.19,1,NA,12.47,11,4.2,"total length","bb62698b-ed1e-455b-aff8-ac9bc8681200","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:03:57.920454Z","2020-02-17T19:10:23.159985Z","Cheilodipterus isostigmus",147.1097332,0.949885509,30.38966573,1.477427412,151.6582516
"664","331d0153-deec-4005-ac28-db463637b45c","griseus","Lutjanus griseus","","Open",0.010346,3.061125,1,NA,39.82,89,4.23,"total length","a152f48f-cf4f-4890-8d56-c9ac943df18e","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2020-02-17T19:24:29.017027Z","2020-02-17T19:24:29.017048Z","Lutjanus griseus",15.38137239,0.534111623,39.94380564,0.383017807,159.4160361
"665","3320d20c-d071-4215-a07f-7ea029bf2722","francisi","Cheilodactylus francisi","subfamily bodyshape","Open",0.0123,3.02,1,NA,41.99,27.37,3.2,"standard length","6152883b-3fd3-46bd-8c54-da057cbaeeee","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:07.760352Z","2020-02-17T19:10:22.855298Z","Cheilodactylus francisi",105.3810432,1.245046626,28.7768193,0.900730941,16.92011358
"666","332efbf9-ed44-4d6b-9db3-07e58c92cf64","macrospilus","Crossosalarias macrospilus","subfamily bodyshape","Open",0.00741,3,1,NA,20.93,10,2,"total length","bd674365-7c97-4c7d-a7a6-172390e97aec","930bac6f-5723-4863-81f1-819513df0296","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:01.269167Z","2020-02-17T19:10:30.127208Z","Crossosalarias macrospilus",127.8897463,0.826224394,28.76738603,2.03666041,91.62109751
"667","333a8549-90ab-421f-82a3-55dfa6e551d3","australis","Roa australis","","Open",0.02188,3.02,1,NA,12,11.9,3.3,"standard length","a40159e6-4c4e-4ed4-8f27-e61168cf0c54","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-10-12T15:22:11.110712Z","2020-02-17T19:11:06.709905Z","Roa australis",NA,NA,NA,NA,NA
"668","334a73a0-46e6-47b5-8c19-f78c198a90e2","labiatus","Cheiloprion labiatus","subfamily bodyshape","Open",0.02239,2.99,1,NA,14.62,6,2.68,"standard length","5597c8e4-bed6-499b-9c7f-9462aa86c28b","930bac6f-5723-4863-81f1-819513df0296","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:34.383455Z","2020-02-17T19:10:23.333987Z","Cheiloprion labiatus",148.9312627,0.894254887,21.31603314,1.814184558,128.9321457
"669","334be9c5-f881-493f-a9ae-2aec9d4751ec","ciliaris","Holacanthus ciliaris","","Open",0.0336,2.9,1,NA,43.84,45,2.99,"total length","33d06310-3f98-425f-8820-747c66065329","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","de618765-48d5-4904-bba4-6450d748aa9d","f2b07760-1c6b-42dc-92b9-6ea6ad8428c9","2020-02-17T19:24:28.231220Z","2020-02-17T19:24:28.231242Z","Holacanthus ciliaris",18.67159634,0.639262752,15.57880847,0.837415334,44.69726524
"670","33571735-13e9-4569-a19e-0ec01359ceed","unifasciatus","Hyporhamphus unifasciatus","","Open",0.001134,3.251192,1,NA,14.62,30,2.99,"total length","c41bfb72-81fe-4621-af6e-b4ffd3af7b69","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","3c587268-a241-4930-973a-e69880ea438b","92bab0fe-5340-4e1f-8edc-16e835345547","2020-02-17T19:24:28.512305Z","2020-02-17T19:24:28.512326Z","Hyporhamphus unifasciatus",192.3919491,1.51994832,15.52960681,2.589841672,60.87970261
"671","3357415c-846b-4ce8-8d6a-3bfe328f20d3","flavilatus","Amblyglyphidodon flavilatus","subfamily bodyshape","Open",0.02239,2.99,1,NA,20.93,10,2.7,"total length","3b16fa52-256a-4d3e-a340-0284f8caf5f4","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:34.204507Z","2020-02-17T19:10:09.785981Z","Amblyglyphidodon flavilatus",100.1276811,0.856791968,25.67192428,1.736329042,70.83684024
"672","3369dc26-e31c-4429-9544-1173e8bf6de7","macracanthus","Trachypoma macracanthus","subfamily bodyshape","Open",0.00933,2.97,1,NA,27.21,22,3.5,"total length","5f872386-cd08-4c16-9345-bf0b8f7d4d69",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:03:57.622115Z","2020-02-17T19:11:15.706428Z","Trachypoma macracanthus",120.12275,1.156608955,24.08282908,1.033550633,30.05450056
"673","337de310-59bc-4c1b-8584-4d157b8cfafc","retrofasciata","Chromis retrofasciata","","Open",0.00527,2.773,1,NA,14.62,6,2.65,"standard length","c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:35.165852Z","2020-02-17T19:10:26.250365Z","Chromis retrofasciata",140.3663108,0.956599705,22.1550214,1.972307098,97.72875333
"674","33908ed2-dbb9-4d27-a0f4-8180432357f2","leopardus","Cephalopholis leopardus","genus bodyshape","Open",0.01259,3.05,1,NA,28.5,24,4.01,"total length","ad789573-7a45-480f-aafa-22a6d2757236",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:09.752788Z","2020-02-17T19:10:19.621195Z","Cephalopholis leopardus",78.11987504,0.641834678,35.36041419,1.123229837,112.176119
"675","33a23796-f573-4ba7-9e57-8ea2b8e859b9","humerosus","Carangoides humerosus","","Open",0.0157,2.939,1,NA,20.09,25,4.04,"total length","f4e97576-a381-466b-8053-7aaa86332a56","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:03.095871Z","2020-02-17T19:10:17.587684Z","Carangoides humerosus",50.23928372,1.585016315,8.989680129,0.776624167,81.05360248
"676","33a7a0af-70a2-463f-ae11-5331f06da27c","lineata","Chromis lineata","genus bodyshape","Open",0.01778,2.99,1,NA,14.21,7,3,"total length","c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:34.932440Z","2020-02-17T19:10:25.768270Z","Chromis lineata",121.540434,1.042508907,23.03465386,1.580019458,151.7369789
"677","33a8353e-dbcb-4533-8f5e-fddea1aa1fd4","filifer","Asterorhombus filifer","","Open",0.01047,3,1,NA,29,10.5,3.5,"standard length","7d6ac229-fe4b-427a-9288-4f091e257395","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-10-12T15:22:10.455696Z","2020-02-17T19:10:13.265064Z","Asterorhombus filifer",NA,NA,NA,NA,NA
"678","33d5ef7e-9469-41f7-9014-948a30af96ee","iota","Sargocentron iota","genus bodyshape","Open",0.0166,2.97,1,NA,10,7.65,3.4,"standard length","2124d702-9a4f-473a-b69d-1140cd89b1c8",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:15.709667Z","2020-02-17T19:11:07.280126Z","Sargocentron iota",NA,NA,NA,NA,NA
"679","33e271e1-e74e-4535-95cc-db0b30d402c8","trigonus","Lactophrys trigonus","","Open",0.375,2.1,1,NA,32,55,3.29,"total length","535e2239-9a8d-4b4a-94e9-d93785f8e950","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:33.364815Z","2020-02-17T19:24:33.364836Z","Lactophrys trigonus",25.52056302,0.800997067,20.98113794,0.793248035,20.79933733
"680","33eda998-d4a9-4c86-b851-3e6b1b44951c","armitagei","Apolemichthys armitagei","subfamily bodyshape","Open",0.0302,2.89,1,NA,27.43,21,2.8,"total length","d0746658-a09d-42c4-9264-55ef220b0540","239e669e-f42b-454d-a5ea-d2adf7198a51","3c587268-a241-4930-973a-e69880ea438b","f2b07760-1c6b-42dc-92b9-6ea6ad8428c9","2018-04-04T19:04:31.609670Z","2020-02-17T19:10:12.497997Z","Apolemichthys armitagei",NA,NA,NA,NA,NA
"681","33f8a4da-7812-4d74-b862-eb8776b38fb1","undulatostriatus","Epinephelus undulatostriatus","genus bodyshape","Open",0.01148,3.04,1,NA,52.43,61,3.9,"total length","e2682221-edff-447e-8754-c5d01e244101",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:11.150611Z","2020-02-17T19:10:34.848417Z","Epinephelus undulatostriatus",6.931247986,0.161275193,11.39079866,0.691988703,122.391761
"682","3415912e-8ffb-4851-bb63-c019261ee8fc","timoriensis","Lutjanus timoriensis","","Open",0.0382,2.95,0.829876,NA,38.08,50,4.01,"total length","a152f48f-cf4f-4890-8d56-c9ac943df18e","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:24.856581Z","2020-02-17T19:10:45.375792Z","Lutjanus timoriensis",NA,NA,NA,NA,NA
"683","343e9582-8746-440e-b01a-30ead3afb4f7","melapterus","Chaetodon melapterus","genus bodyshape","Open",0.02291,3.01,1,NA,10,13,3.34,"total length","50016262-7da3-4c71-8422-4b38360feeee","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:05.932066Z","2020-02-17T19:10:21.169998Z","Chaetodon melapterus",115.239908,0.894519499,29.57907791,1.51377364,49.40505313
"684","346de79d-c6f9-4273-940c-0490b35fbd2d","howensis","Amphichaetodon howensis","subfamily bodyshape","Open",0.02188,3.02,1,NA,16.34,18,2.76,"standard length","bf73310d-b183-441c-b34b-672a913b24bf","930bac6f-5723-4863-81f1-819513df0296","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:05.119683Z","2020-02-17T19:10:10.260609Z","Amphichaetodon howensis",24.42545246,0.306069486,9.706514717,0.79819559,24.64302763
"685","346e7ed5-8d9e-4508-bc69-08281bcc5ff9","tricirrhitus","Bothus tricirrhitus","","Open",0.01047,3,1,NA,47,NA,3.7,"","28c62ace-b4bf-4dc6-8f9e-e0fc0d88255e","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-10-12T15:22:10.531563Z","2020-02-17T19:10:15.431623Z","Bothus tricirrhitus",NA,NA,NA,NA,NA
"686","34832afb-f862-41f4-9731-cc5031d90077","hispidus","Stephanolepis hispidus","","Open",0.026274,2.925999,1,NA,29.59,27.5,2.76,"total length","bf517317-7bd0-4928-99b2-229631d1f834","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:32.388608Z","2020-02-17T19:24:32.388628Z","Stephanolepis hispidus",33.59222803,0.991837248,16.76589871,1.088878249,26.97814064
"687","34900116-93bf-4cfb-869a-b317cb8508af","criobe","Canthigaster criobe","subfamily bodyshape","Open",0.02818,2.094,1,NA,10,3.87,3,"standard length","74efa2d7-f678-49cb-8749-f3abfffceac2","930bac6f-5723-4863-81f1-819513df0296","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:43.992635Z","2020-02-17T19:10:16.709537Z","Canthigaster criobe",NA,NA,NA,NA,NA
"688","3496bf0b-4d40-482a-a43f-88e2205ebc48","guttatus","Epinephelus guttatus","","Open",0.017002,2.973991,1,NA,61.18,76,3.84,"total length","e2682221-edff-447e-8754-c5d01e244101","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:26.863643Z","2020-02-17T19:24:26.863664Z","Epinephelus guttatus",20.14687065,0.432065031,42.19968971,1.211733214,149.4764116
"689","34b8895e-86bc-4d4f-b086-644b687ce0d4","filamentosus","Cirripectes filamentosus","","Open",NA,NA,1,NA,NA,NA,NA,"","b87bbc40-24cc-4cff-93b0-9def5227e500",NA,NA,NA,"2020-02-13T12:29:11.416839Z","2020-02-17T19:10:28.748345Z","Cirripectes filamentosus",142.593793,0.969902744,27.22629754,2.47613836,74.13949188
"690","34bad209-699e-41d9-a7a7-632d1f8ca50f","xestus","Petroscirtes xestus","subfamily bodyshape","Open",0.00537,3.05,1,NA,15.01,7.5,2.4,"total length","1212e976-67e2-421c-be61-7f289e81cf5e",NA,"3c587268-a241-4930-973a-e69880ea438b","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:00.768637Z","2020-02-17T19:10:56.327047Z","Petroscirtes xestus",151.398218,1.012564046,28.03268836,2.473690348,65.89467462
"691","34bc04a3-a163-461f-90d3-2976ccb20857","guttatus","Acanthurus guttatus","","Open",0.047,2.9,1,NA,24.71,26,2,"total length","4471fe8b-2a11-4e89-b931-c7456e0eb38d","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:03:54.262635Z","2020-02-17T19:10:08.158555Z","Acanthurus guttatus",74.94269481,0.826233407,18.11249702,2.874704473,27.43763988
"692","34bc42a8-ff4a-4f63-9c46-4c611b31a81c","marginalis","Pervagor marginalis","subfamily bodyshape","Open",0.02188,2.91,1,NA,12.47,6.2,2.9,"standard length","6ece9444-d47e-4384-894a-8ffcd9dd3e71","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:26.456564Z","2020-02-17T19:10:56.131443Z","Pervagor marginalis",152.9162026,1.070840419,24.03814902,2.075205927,82.82935834
"693","34bfb494-f609-49be-82fd-7c83819d157a","isingteena","Gymnothorax isingteena","genus bodyshape","Open",0.00095,3.1,1,NA,81.41,180,4.3,"total length","f563951c-95d4-4dae-860d-6f2143c71629",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:28.424807Z","2020-02-17T19:10:37.819780Z","Gymnothorax isingteena",NA,NA,NA,NA,NA
"694","34cf50db-c8cd-4a2a-a278-a563f3380400","semicinctus","Genicanthus semicinctus","subfamily bodyshape","Open",0.0302,2.89,1,NA,27.43,21,3.4,"total length","58871227-8c58-411f-9027-0877ec375d5c","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:32.755747Z","2020-02-17T19:10:36.067953Z","Genicanthus semicinctus",13.63474034,0.262278661,8.199137911,0.650937893,74.98213713
"695","34d00d3b-9e97-44e6-9e18-6189dc9a873c","fraenatus","Pristiapogon fraenatus","","Open",0.012935,3.109645,1,NA,12.47,11,3.5,"total length","be069db7-3d65-403e-871e-1acbd8c91374","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:03:58.801414Z","2020-02-17T19:11:01.173373Z","Pristiapogon fraenatus",127.3568543,0.897905359,27.82157191,1.536137747,61.50172786
"696","34d2280a-7f97-4bb4-9469-0a6ff72e12c4","bermudensis","Holacanthus bermudensis","","Open",0.0319,2.899,1,NA,43.84,45,2.98,"total length","33d06310-3f98-425f-8820-747c66065329","930bac6f-5723-4863-81f1-819513df0296","de618765-48d5-4904-bba4-6450d748aa9d","f2b07760-1c6b-42dc-92b9-6ea6ad8428c9","2020-02-17T19:24:28.203608Z","2020-02-17T19:24:28.203629Z","Holacanthus bermudensis",18.67159634,0.639262752,15.57880847,0.837415334,44.69726524
"697","34e1a3fb-e002-430c-a81a-12b7586a948b","bandanus","Ecsenius bandanus","subfamily bodyshape","Open",0.00741,3,1,NA,10,3.4,2,"standard length","9b48a848-ad27-4637-a1f8-e5d6a9136d03","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:01.319719Z","2020-02-17T19:10:32.472746Z","Ecsenius bandanus",261.774901,1.254847751,23.2473153,3.081434718,94.07786828
"698","35047b1a-894f-4349-8cf7-a4c30177e6f2","armillatus","Pomacentrus armillatus","","Open",0.02344,2.99,1,NA,16,8,2.7,"total length","7a390c05-7846-47d7-a2f9-dec3d39d67d2","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-10-12T15:22:16.902647Z","2020-02-17T19:10:59.178690Z","Pomacentrus armillatus",NA,NA,NA,NA,NA
"699","350b6780-4ea3-40ad-be18-90728eea817b","russelii","Scarus russelii","genus bodyshape","Open",0.01445,3.04,1,NA,34.4,51,2,"total length","1270a682-eb82-4d76-8817-6ea23a853450","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","c42a5c51-7372-4ac1-b56e-f79825faf338","2018-04-04T19:04:40.078567Z","2020-02-17T19:11:08.864537Z","Scarus russelii",32.86166925,0.739511208,20.91072384,2.145062464,22.5684633
"700","35125848-61da-449e-a10c-4b76a291df82","ulietensis","Chaetodon ulietensis","","Open",0.03114,2.87412,1,NA,11.53,15,2.71,"total length","50016262-7da3-4c71-8422-4b38360feeee","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","de618765-48d5-4904-bba4-6450d748aa9d","2d4ebd6a-b44f-483b-be2e-6938f1188f1e","2018-04-04T19:04:06.688440Z","2020-02-17T19:10:22.062834Z","Chaetodon ulietensis",96.22386917,0.905383815,31.44015719,1.575669894,36.88449879
"701","3512cc6c-6dbf-4b59-b40a-1e6006a9cbd5","melanocephalus","Pervagor melanocephalus","subfamily bodyshape","Open",0.02188,2.91,1,NA,24.31,16,2.9,"total length","6ece9444-d47e-4384-894a-8ffcd9dd3e71","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:26.474895Z","2020-02-17T19:10:56.155485Z","Pervagor melanocephalus",77.99761588,0.8307434,30.85794629,1.600291733,53.35713886
"702","3515112a-9279-40e8-adbe-e4cbc25ea900","taylori","Brachaluteres taylori","subfamily bodyshape","Open",0.02188,2.91,1,NA,10.53,5,2.9,"standard length","c0cbd4f3-c5e9-41b2-ad1e-044de797c47f",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:25.785581Z","2020-02-17T19:10:15.533279Z","Brachaluteres taylori",180.8466306,1.134140776,22.71205354,2.188920869,92.29355594
"703","3515aa53-0246-4879-a291-364ac4745e28","paulayi","Plectorhinchus paulayi","genus bodyshape","Open",0.01349,3.01,1,NA,37.29,45,4.7,"total length","9631a527-701d-4704-ab9d-71fa86afefd3","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:15.067868Z","2020-02-17T19:10:57.418046Z","Plectorhinchus paulayi",NA,NA,NA,NA,NA
"704","3527b695-a760-42f0-9c90-5cab62629530","ballieui","Coris ballieui","subfamily bodyshape","Open",0.01,3.06,1,NA,34.51,30,3.5,"total length","87b9194d-167c-4526-bbaf-2d99d7676e13","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:19.227295Z","2020-02-17T19:10:29.163722Z","Coris ballieui",51.87131584,0.607383594,37.50900775,2.113819034,98.08953761
"705","3532d5cc-938d-429e-83b2-1b12060ff0f0","cavalla","Scomberomorus cavalla","","Open",0.005793,2.989936,1,NA,68.99,184,4.43,"total length","d472da90-44ba-466a-9ad7-f378b98249cb","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2020-02-17T19:24:31.675837Z","2020-02-17T19:24:31.675858Z","Scomberomorus cavalla",29.70428925,0.669866059,76.86075542,0.57889116,23.90605289
"706","3536c084-8144-40f6-b0f3-ef5a68dc6eb6","elegans","Naso elegans","subfamily bodyshape","Open",0.002291,2.97,1,NA,45.32,45,2,"standard length","60d52207-9087-4b8c-bcc6-0bc092fc7c73","239e669e-f42b-454d-a5ea-d2adf7198a51","bfd0371c-4ecc-4e06-8a50-144ce9a1c9ca","92bab0fe-5340-4e1f-8edc-16e835345547","2018-04-04T19:03:55.130221Z","2020-02-17T19:10:48.627696Z","Naso elegans",32.84978744,0.580539919,35.8332785,1.241045653,26.45088773
"707","353966d2-b9d6-4436-923a-dad0db99078f","gascoynei","Stegastes gascoynei","genus bodyshape","Open",0.01995,2.99,1,NA,26.31,15,2,"total length","cbce6ec7-25a5-41e1-b907-1a14d63abd6e",NA,"7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:37.970369Z","2020-02-17T19:11:12.638163Z","Stegastes gascoynei",47.70895042,1.034291754,13.34602,1.21074988,39.59364833
"708","354e898d-5d4b-4ec6-b36e-1959b793fb69","macrurus","Pseudomonacanthus macrurus","subfamily bodyshape","Open",0.02188,2.91,1,NA,31.12,18,2.9,"standard length","bc0d4ffa-9af1-4464-b1fa-c73c3d4c2e99","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:26.599721Z","2020-02-17T19:11:05.012710Z","Pseudomonacanthus macrurus",NA,NA,NA,NA,NA
"709","35546e15-2a5d-4731-afcb-22813460baaf","maculatus","Rypticus maculatus","","Open",0.01148,3.06,1,NA,24.63,20,3.8,"total length","2fb5796f-7bc4-408d-b403-346b9b2efea4","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:31.296941Z","2020-02-17T19:24:31.296962Z","Rypticus maculatus",NA,NA,NA,NA,NA
"710","356466e1-4e5e-4067-9cdf-9e3aa59f5d41","cacopsis","Scorpaenopsis cacopsis","subfamily bodyshape","Open",0.0123,3.02,1,NA,62.55,51,4.5,"total length","284b966b-76ad-4095-8518-496061aea000",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:41.373717Z","2020-02-17T19:11:10.089663Z","Scorpaenopsis cacopsis",NA,NA,NA,NA,NA
"711","3591a084-ed5b-468d-a11c-f65e37e8cfed","orientalis","Halichoeres orientalis","","Open",0.01,3.08,1,NA,16,7.6,3.3,"standard length","4677830e-96d6-43f6-949d-25294d170143","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-10-12T15:22:12.436926Z","2020-02-17T19:10:39.239245Z","Halichoeres orientalis",94.54804943,1.252172472,12.65539743,1.676984452,100.5217415
"712","35b0eabd-9213-4bc9-9259-a2f822e5da2c","exquisitus","Cirrhilabrus exquisitus","subfamily bodyshape","Open",0.0166,2.95,1,NA,25.41,12,3.4,"standard length","01a60954-531d-40d9-8d3a-daa18c3fac38","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:18.233122Z","2020-02-17T19:10:27.727927Z","Cirrhilabrus exquisitus",87.27017514,0.920253639,27.32475125,1.699174425,206.2854194
"713","35bad40d-799c-4c10-b320-e692a54ed6d5","chanos","Chanos chanos","","Open",0.00544,3.182459,1,NA,76.23,180,2.4,"standard length","6e1ef550-32f7-4fe9-898a-be6602fb3c5e","5e235e0c-aeb3-45e1-87fe-59c875c87daa","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","d02f1cc3-92e7-474b-866c-663a019df3df","2018-04-04T19:04:07.708623Z","2020-02-17T19:10:22.616831Z","Chanos chanos",58.24465194,0.702299345,88.4974025,1.30283959,10.88432198
